epoch	validation_accuracy	validation_loss	train_accuracy	train_loss
0	0.26919999718666077	62.68742752075195	0.25380000472068787	248.427734375
1	0.266400009393692	63.1535530090332	0.2740499973297119	246.57379150390625
2	0.3025999963283539	62.17164993286133	0.2840999960899353	245.88812255859375
3	0.3296000063419342	61.36020278930664	0.31540000438690186	242.85885620117188
4	0.38760000467300415	59.8671760559082	0.35920000076293945	238.43560791015625
5	0.4259999990463257	58.164451599121094	0.38464999198913574	234.73243713378906
6	0.3986000120639801	59.384464263916016	0.4093500077724457	231.32208251953125
7	0.4458000063896179	57.614280700683594	0.4410000145435333	227.22244262695312
8	0.43860000371932983	57.86090850830078	0.4625000059604645	224.17855834960938
9	0.4918000102043152	55.9066047668457	0.48559999465942383	220.45982360839844
10	0.4368000030517578	57.99537658691406	0.490200012922287	220.03274536132812
11	0.5248000025749207	54.774784088134766	0.5176500082015991	215.62960815429688
12	0.5472000241279602	53.77225875854492	0.5347499847412109	213.22222900390625
13	0.5185999870300293	54.939151763916016	0.5507000088691711	210.84054565429688
14	0.5672000050544739	53.27378845214844	0.554099977016449	210.3163299560547
15	0.5968000292778015	51.94404220581055	0.5713499784469604	207.82505798339844
16	0.6097999811172485	51.40547561645508	0.5881500244140625	204.8016815185547
17	0.5720000267028809	52.999576568603516	0.5935500264167786	204.2140350341797
18	0.6155999898910522	51.44424057006836	0.615149974822998	201.1089630126953
19	0.6050000190734863	51.61240768432617	0.6114500164985657	201.83370971679688
20	0.6172000169754028	51.10325241088867	0.6212000250816345	199.75537109375
21	0.6326000094413757	50.47866439819336	0.6155999898910522	200.7592010498047
22	0.645799994468689	49.77289581298828	0.635200023651123	197.73806762695312
23	0.6111999750137329	51.29200744628906	0.6322000026702881	198.31646728515625
24	0.6362000107765198	50.245513916015625	0.6385999917984009	197.56512451171875
25	0.6570000052452087	49.73793029785156	0.6462000012397766	196.44232177734375
26	0.6355999708175659	50.713253021240234	0.6448000073432922	196.66639709472656
27	0.616599977016449	51.474884033203125	0.6507999897003174	195.67636108398438
28	0.6614000201225281	49.54283142089844	0.6519500017166138	195.04733276367188
29	0.6743999719619751	48.98404312133789	0.6554999947547913	194.81219482421875
30	0.6693999767303467	48.855682373046875	0.6639000177383423	193.5248260498047
31	0.6496000289916992	49.618263244628906	0.6578500270843506	194.2576904296875
32	0.6502000093460083	49.94752502441406	0.6656000018119812	193.390380859375
33	0.6855999827384949	48.41865539550781	0.6665499806404114	193.1378936767578
34	0.678600013256073	48.529232025146484	0.6689500212669373	192.97499084472656
35	0.6836000084877014	48.26226806640625	0.6655499935150146	193.26290893554688
36	0.7052000164985657	47.894874572753906	0.6700000166893005	192.4733123779297
37	0.6723999977111816	48.88340759277344	0.67330002784729	191.9150390625
38	0.6934000253677368	48.23303985595703	0.6812000274658203	190.68765258789062
39	0.6690000295639038	48.9675178527832	0.6787999868392944	191.62277221679688
40	0.6883999705314636	48.630794525146484	0.6715999841690063	192.07785034179688
41	0.6588000059127808	49.405487060546875	0.6866499781608582	190.18252563476562
42	0.6895999908447266	48.6347541809082	0.6881999969482422	189.95574951171875
43	0.696399986743927	48.239540100097656	0.675599992275238	191.4767303466797
44	0.6772000193595886	48.810218811035156	0.6862000226974487	190.14627075195312
45	0.6718000173568726	49.06657028198242	0.6892499923706055	189.75474548339844
46	0.6895999908447266	48.17680358886719	0.6923999786376953	189.183837890625
47	0.6958000063896179	47.8045654296875	0.6825000047683716	190.65560913085938
48	0.6866000294685364	48.33409118652344	0.6899499893188477	189.6785125732422
49	0.6984000205993652	48.063289642333984	0.690850019454956	189.51797485351562
50	0.7075999975204468	47.633872985839844	0.7047500014305115	187.434814453125
51	0.7092000246047974	47.493247985839844	0.6956999897956848	188.8130340576172
52	0.7264000177383423	46.844993591308594	0.6848499774932861	189.93649291992188
53	0.7300000190734863	47.0423583984375	0.7003499865531921	188.01283264160156
54	0.7049999833106995	47.68012619018555	0.7024999856948853	187.81417846679688
55	0.7124000191688538	47.27727127075195	0.7017999887466431	187.55459594726562
56	0.7408000230789185	46.30561447143555	0.7100499868392944	186.3192596435547
57	0.7265999913215637	46.87588882446289	0.7063500285148621	187.0436553955078
58	0.6858000159263611	48.48095703125	0.7121999859809875	186.48146057128906
59	0.72079998254776	47.2440185546875	0.70455002784729	187.22499084472656
60	0.7160000205039978	47.105499267578125	0.710099995136261	186.6526336669922
61	0.7354000210762024	46.468467712402344	0.7118499875068665	186.26004028320312
62	0.7139999866485596	47.39888000488281	0.7107499837875366	186.4451141357422
63	0.7260000109672546	47.0044059753418	0.7110499739646912	186.36094665527344
64	0.7089999914169312	47.584537506103516	0.7119500041007996	185.954833984375
65	0.7174000144004822	47.28689193725586	0.7143999934196472	185.6859893798828
66	0.7278000116348267	46.736358642578125	0.7248499989509583	184.27200317382812
67	0.7131999731063843	47.5045051574707	0.71670001745224	185.63131713867188
68	0.7355999946594238	46.41158676147461	0.7188000082969666	185.1991729736328
69	0.7305999994277954	46.832645416259766	0.7178500294685364	185.2916259765625
70	0.7426000237464905	46.269901275634766	0.7268999814987183	184.1132354736328
71	0.7333999872207642	46.62268829345703	0.7293999791145325	183.593505859375
72	0.7311999797821045	46.69232940673828	0.7247999906539917	184.29238891601562
73	0.7179999947547913	47.1533317565918	0.7242500185966492	184.23768615722656
74	0.6583999991416931	49.791683197021484	0.6819499731063843	191.0013427734375
75	0.7487999796867371	46.0087776184082	0.7002000212669373	187.8964385986328
76	0.7418000102043152	46.14868927001953	0.7262499928474426	183.8860321044922
77	0.7522000074386597	45.877220153808594	0.7364500164985657	182.4334259033203
78	0.7365999817848206	46.17938232421875	0.7436500191688538	181.38331604003906
79	0.7576000094413757	45.766136169433594	0.7295500040054321	183.41563415527344
80	0.7396000027656555	46.4278450012207	0.7393500208854675	182.260009765625
81	0.7505999803543091	46.2783088684082	0.734000027179718	183.19244384765625
82	0.718999981880188	47.356693267822266	0.7343999743461609	183.0162811279297
83	0.7577999830245972	45.750370025634766	0.7353000044822693	182.8337860107422
84	0.7603999972343445	45.67427062988281	0.7419499754905701	181.52052307128906
85	0.754800021648407	45.630706787109375	0.7417500019073486	181.55502319335938
86	0.7450000047683716	45.9683723449707	0.7462999820709229	181.09130859375
87	0.753600001335144	45.83344650268555	0.7361000180244446	182.5595703125
88	0.7214000225067139	46.884193420410156	0.741100013256073	181.89300537109375
89	0.7369999885559082	46.95853805541992	0.7390499711036682	182.21556091308594
90	0.7689999938011169	45.12071990966797	0.7347000241279602	182.80133056640625
91	0.7289999723434448	47.08954620361328	0.7359499931335449	182.77456665039062
92	0.7253999710083008	47.01982879638672	0.7422999739646912	181.6861572265625
93	0.772599995136261	45.24794387817383	0.7427999973297119	181.8529510498047
94	0.7734000086784363	45.139488220214844	0.7577499747276306	179.61260986328125
95	0.7197999954223633	47.61360168457031	0.7199500203132629	184.75650024414062
96	0.7717999815940857	45.22167205810547	0.744700014591217	181.24661254882812
97	0.7513999938964844	45.89564895629883	0.7465500235557556	181.0780487060547
98	0.7702000141143799	45.21046447753906	0.7575500011444092	179.1990509033203
99	0.7814000248908997	44.855438232421875	0.76419997215271	178.0975341796875
100	0.7796000242233276	44.65143966674805	0.7515000104904175	180.20936584472656
101	0.7396000027656555	46.48356628417969	0.7597500085830688	179.01084899902344
102	0.7685999870300293	45.17970657348633	0.7282999753952026	183.6780242919922
103	0.7635999917984009	45.614280700683594	0.7523000240325928	179.96084594726562
104	0.772599995136261	45.188575744628906	0.7605999708175659	178.8563232421875
105	0.7806000113487244	44.87797546386719	0.7523000240325928	180.01358032226562
106	0.770799994468689	44.96343994140625	0.7547000050544739	179.66943359375
107	0.7842000126838684	44.56431198120117	0.7559999823570251	179.37210083007812
108	0.7694000005722046	45.171173095703125	0.7634000182151794	178.31141662597656
109	0.7685999870300293	45.31208038330078	0.7669000029563904	177.84288024902344
110	0.7534000277519226	45.88883972167969	0.7517499923706055	180.07644653320312
111	0.7627999782562256	45.477725982666016	0.7613499760627747	178.75537109375
112	0.7638000249862671	45.358558654785156	0.7583000063896179	178.9258575439453
113	0.784600019454956	44.654781341552734	0.7657999992370605	177.9054412841797
114	0.7730000019073486	45.31993103027344	0.7690500020980835	177.79681396484375
115	0.7591999769210815	45.71892166137695	0.7300500273704529	183.64324951171875
116	0.7870000004768372	44.60066604614258	0.7494000196456909	180.34075927734375
117	0.746999979019165	46.0541877746582	0.7714999914169312	177.3568572998047
118	0.7681999802589417	45.36398696899414	0.7603999972343445	179.27137756347656
119	0.7649999856948853	45.2756233215332	0.7588000297546387	179.21922302246094
120	0.7932000160217285	44.399452209472656	0.7553499937057495	179.6510467529297
121	0.7833999991416931	44.54853439331055	0.767300009727478	177.80857849121094
122	0.7775999903678894	45.02263259887695	0.767799973487854	177.49197387695312
123	0.7825999855995178	44.57673263549805	0.7728999853134155	176.5980682373047
124	0.7806000113487244	44.712745666503906	0.7720999717712402	177.0404052734375
125	0.7605999708175659	45.55620574951172	0.7678999900817871	177.60581970214844
126	0.7839999794960022	44.61463928222656	0.7749999761581421	176.63262939453125
127	0.7850000262260437	44.72850036621094	0.7745000123977661	176.9478759765625
128	0.7681999802589417	45.40914535522461	0.7764000296592712	176.57003784179688
129	0.7577999830245972	45.64908218383789	0.7688500285148621	177.3260040283203
130	0.7627999782562256	45.46427917480469	0.7684999704360962	177.8773956298828
131	0.7832000255584717	44.558433532714844	0.7423499822616577	181.72840881347656
132	0.7915999889373779	44.34451675415039	0.7718499898910522	177.3120574951172
133	0.7788000106811523	44.793617248535156	0.7688000202178955	177.7020263671875
134	0.8009999990463257	44.045249938964844	0.7777000069618225	176.1839141845703
135	0.7638000249862671	45.27122116088867	0.777899980545044	176.0802459716797
136	0.7847999930381775	44.78900909423828	0.774150013923645	177.0063018798828
137	0.7612000107765198	45.49140548706055	0.769599974155426	177.58697509765625
138	0.7739999890327454	45.2275505065918	0.7695000171661377	177.36973571777344
139	0.7857999801635742	44.66777801513672	0.7818999886512756	175.53089904785156
140	0.7870000004768372	44.677921295166016	0.7810999751091003	175.8043975830078
141	0.7883999943733215	44.48516845703125	0.7803500294685364	176.16436767578125
142	0.743399977684021	46.301673889160156	0.7757499814033508	176.50392150878906
