epoch	validation_accuracy	validation_loss	train_accuracy	train_loss
0	0.9164000153541565	19.75082015991211	0.847599983215332	83.31095886230469
1	0.944599986076355	19.179471969604492	0.9281499981880188	77.10832977294922
2	0.9327999949455261	19.42872428894043	0.9380499720573425	76.35345458984375
3	0.9336000084877014	19.426856994628906	0.9373499751091003	76.46012878417969
4	0.9423999786376953	19.244949340820312	0.9311500191688538	76.85585021972656
5	0.9459999799728394	19.154417037963867	0.9368500113487244	76.416015625
6	0.9466000199317932	19.165903091430664	0.9451500177383423	75.76235961914062
7	0.9376000165939331	19.36039924621582	0.9452000260353088	75.81201934814453
8	0.9296000003814697	19.475805282592773	0.9423999786376953	76.03167724609375
9	0.9416000247001648	19.256351470947266	0.9453499913215637	75.74665832519531
10	0.9534000158309937	19.015369415283203	0.9516500234603882	75.28948211669922
11	0.9484000205993652	19.122142791748047	0.9528999924659729	75.15869903564453
12	0.9567999839782715	18.957496643066406	0.9535499811172485	75.11752319335938
13	0.9545999765396118	19.002349853515625	0.954200029373169	75.09432983398438
14	0.9394000172615051	19.320981979370117	0.9484999775886536	75.50010681152344
15	0.953000009059906	19.022008895874023	0.9522500038146973	75.26715087890625
16	0.9648000001907349	18.802505493164062	0.9503499865531921	75.34819030761719
17	0.9508000016212463	19.087669372558594	0.9496999979019165	75.43468475341797
18	0.9559999704360962	18.979543685913086	0.9578499794006348	74.77642822265625
19	0.9571999907493591	18.953359603881836	0.9476500153541565	75.62586975097656
20	0.953000009059906	19.042783737182617	0.9527000188827515	75.20685577392578
21	0.9580000042915344	18.933256149291992	0.9567999839782715	74.92662048339844
22	0.9527999758720398	19.031339645385742	0.9498000144958496	75.54568481445312
23	0.9616000056266785	18.853771209716797	0.9491000175476074	75.48239135742188
24	0.9589999914169312	18.900402069091797	0.9587500095367432	74.70845794677734
25	0.954200029373169	19.00898551940918	0.956849992275238	74.96324157714844
26	0.9567999839782715	18.944766998291016	0.9546499848365784	75.03170013427734
27	0.9373999834060669	19.345094680786133	0.9529500007629395	75.22569274902344
28	0.9580000042915344	18.9436092376709	0.9531499743461609	75.13529205322266
29	0.9602000117301941	18.885744094848633	0.9567499756813049	74.83605194091797
30	0.9621999859809875	18.85042381286621	0.9586499929428101	74.69796752929688
31	0.9598000049591064	18.887693405151367	0.9584000110626221	74.71733093261719
32	0.9544000029563904	19.0314998626709	0.9578999876976013	74.8312759399414
33	0.9539999961853027	19.0369930267334	0.9625499844551086	74.42680358886719
34	0.967199981212616	18.74871063232422	0.9559500217437744	74.89405059814453
35	0.9635999798774719	18.82048797607422	0.9584000110626221	74.7244644165039
36	0.9643999934196472	18.80890655517578	0.958549976348877	74.76193237304688
37	0.9602000117301941	18.890226364135742	0.9656000137329102	74.19577026367188
38	0.9625999927520752	18.832948684692383	0.9595500230789185	74.67973327636719
39	0.9611999988555908	18.860363006591797	0.960349977016449	74.57411193847656
40	0.9598000049591064	18.893478393554688	0.9629499912261963	74.38894653320312
41	0.954800009727478	18.988292694091797	0.963100016117096	74.35250091552734
42	0.9628000259399414	18.839906692504883	0.9537000060081482	75.14471435546875
43	0.9381999969482422	19.3238582611084	0.9486500024795532	75.50059509277344
44	0.9624000191688538	18.85797691345215	0.9414499998092651	76.0820541381836
45	0.9635999798774719	18.81612777709961	0.9576500058174133	74.78022766113281
46	0.9598000049591064	18.88581085205078	0.9650499820709229	74.2474365234375
47	0.9675999879837036	18.73395538330078	0.963699996471405	74.38591766357422
48	0.9684000015258789	18.725679397583008	0.9642000198364258	74.28890991210938
49	0.9667999744415283	18.758060455322266	0.9509000182151794	75.31204223632812
50	0.9553999900817871	18.990928649902344	0.9593999981880188	74.68912506103516
51	0.9602000117301941	18.907936096191406	0.9613500237464905	74.5494155883789
52	0.9513999819755554	19.051116943359375	0.9567999839782715	74.90447998046875
53	0.9559999704360962	18.978269577026367	0.9535999894142151	75.12973022460938
54	0.9544000029563904	19.0190486907959	0.9592999815940857	74.69507598876953
