epoch	validation_accuracy	validation_loss	train_accuracy	train_loss
0	0.5199999809265137	27.651060104370117	0.48489999771118164	110.89871215820312
1	0.6305999755859375	25.37403106689453	0.5793499946594238	104.3388900756836
2	0.5759999752044678	26.485628128051758	0.5981500148773193	103.02750396728516
3	0.6003999710083008	26.05513572692871	0.6017500162124634	102.7463607788086
4	0.6266000270843506	25.463516235351562	0.5997999906539917	102.76878356933594
5	0.618399977684021	25.668575286865234	0.6210500001907349	101.13948059082031
6	0.6003999710083008	26.032533645629883	0.6600499749183655	98.04075622558594
7	0.6074000000953674	25.946128845214844	0.6131500005722046	101.88526153564453
8	0.6805999875068665	24.44464874267578	0.6434999704360962	99.52072143554688
9	0.6481999754905701	25.073139190673828	0.6614000201225281	98.07168579101562
10	0.6633999943733215	24.80079460144043	0.661300003528595	98.1366958618164
11	0.6395999789237976	25.27605628967285	0.6620000004768372	98.00794982910156
12	0.7111999988555908	23.815698623657227	0.6823999881744385	96.33690643310547
13	0.7057999968528748	23.927125930786133	0.7044000029563904	94.58708190917969
14	0.7328000068664551	23.387834548950195	0.6989499926567078	95.15713500976562
15	0.6958000063896179	24.1192569732666	0.707099974155426	94.43217468261719
16	0.7458000183105469	23.105079650878906	0.7277500033378601	92.6837387084961
17	0.7342000007629395	23.34885597229004	0.7267500162124634	92.95542907714844
18	0.7293999791145325	23.46591567993164	0.7351499795913696	92.31455993652344
19	0.6656000018119812	24.76231575012207	0.710349977016449	94.16493225097656
20	0.7224000096321106	23.616479873657227	0.7089999914169312	94.29358673095703
21	0.7242000102996826	23.618209838867188	0.7435500025749207	91.46102905273438
22	0.7447999715805054	23.154178619384766	0.7503499984741211	91.06077575683594
23	0.7519999742507935	23.053789138793945	0.7323499917984009	92.47456359863281
24	0.7174000144004822	23.702190399169922	0.7355499863624573	92.2315444946289
25	0.7300000190734863	23.46747589111328	0.7404500246047974	91.9397201538086
26	0.741599977016449	23.24596405029297	0.7414500117301941	91.8443603515625
27	0.7577999830245972	22.9034481048584	0.7567499876022339	90.51686096191406
28	0.7462000250816345	23.088991165161133	0.7475000023841858	91.41109466552734
29	0.7401999831199646	23.214982986450195	0.7419499754905701	91.815673828125
30	0.7540000081062317	22.995656967163086	0.7534000277519226	90.83494567871094
31	0.7401999831199646	23.286046981811523	0.7547500133514404	90.74662017822266
32	0.7581999897956848	22.917221069335938	0.7548499703407288	90.75609588623047
33	0.7364000082015991	23.288841247558594	0.7470999956130981	91.32516479492188
34	0.7613999843597412	22.82935905456543	0.7549999952316284	90.65465545654297
35	0.7588000297546387	22.8551025390625	0.7404999732971191	91.83258819580078
36	0.7562000155448914	22.966150283813477	0.7591000199317932	90.27828216552734
37	0.7735999822616577	22.55925750732422	0.758899986743927	90.24657440185547
38	0.7799999713897705	22.387636184692383	0.7699999809265137	89.4100112915039
39	0.7833999991416931	22.383699417114258	0.7698500156402588	89.34029388427734
40	0.7738000154495239	22.60053253173828	0.7731999754905701	89.18040466308594
41	0.7656000256538391	22.73735237121582	0.7784000039100647	88.81503295898438
42	0.7360000014305115	23.338544845581055	0.7846500277519226	88.48285675048828
43	0.7781999707221985	22.507822036743164	0.76705002784729	89.7187728881836
44	0.777999997138977	22.471576690673828	0.7800999879837036	88.73709106445312
45	0.7767999768257141	22.525747299194336	0.7649999856948853	89.9544677734375
46	0.756600022315979	22.915409088134766	0.7659500241279602	89.92251586914062
47	0.7609999775886536	22.860092163085938	0.7821499705314636	88.66584777832031
48	0.7793999910354614	22.462371826171875	0.7745000123977661	88.90414428710938
49	0.7950000166893005	22.207122802734375	0.7846999764442444	88.33887481689453
50	0.7947999835014343	22.079551696777344	0.7927500009536743	87.52278137207031
51	0.7802000045776367	22.424116134643555	0.7912999987602234	87.67388153076172
52	0.771399974822998	22.680208206176758	0.7908999919891357	87.83390045166016
53	0.798799991607666	22.117721557617188	0.7896000146865845	87.89885711669922
54	0.7960000038146973	22.148584365844727	0.7844499945640564	88.24462890625
55	0.796999990940094	22.10331916809082	0.7861999869346619	88.1356430053711
56	0.7847999930381775	22.286006927490234	0.7884500026702881	87.87275695800781
57	0.7778000235557556	22.470285415649414	0.7997499704360962	86.97462463378906
58	0.7802000045776367	22.436965942382812	0.7858499884605408	88.2598876953125
59	0.7820000052452087	22.420413970947266	0.7849000096321106	88.17950439453125
60	0.7964000105857849	22.07610511779785	0.7846500277519226	88.14613342285156
